customer_id,full_name,age,gender,country,city,occupation,annual_income,account_age_days,kyc_status,pep_flag,sanctions_flag,onboarding_date,risk_category,email,phone_number,customer_age_group,kyc_risk_flag
CUST-614117,Leah Sandoval,40,Female,JP,Port Maria,"Pharmacist, hospital",7993.0,2653,Pending,0,0,2019-02-11,Medium,kimberlythomas@example.net,929.308.9199x6673,26-45,1
CUST-992278,Justin Brooks,34,Male,CA,East Maria,Recruitment consultant,4726.0,3465,Verified,0,0,2016-11-21,Low,ltapia@example.org,3623281866,26-45,0
CUST-743829,Matthew Guerra,20,Female,SG,Robertsfurt,"Engineer, biomedical",29971.0,3475,Expired,0,0,2016-11-11,Medium,vmoore@example.com,+1-929-294-1703x462,18-25,0
CUST-536604,Sean Wilkerson,25,Male,UA,New Jennifer,Water quality scientist,15499.0,3119,Verified,0,0,2017-11-02,Medium,williambarker@example.net,+1-959-294-4668,18-25,0
CUST-766160,Linda Fischer,18,Female,US,Jameshaven,Exhibition designer,10776.0,1437,Verified,0,0,2022-06-11,Low,kathleen58@example.net,690.418.9226x62499,18-25,0
CUST-864989,Samuel Ewing,29,Male,GB,North Jasonbury,"Conservator, furniture",36165.0,2567,Rejected,0,0,2019-05-08,Low,jeffery91@example.net,415-622-0274x41312,26-45,1
CUST-422733,Natalie Warner,42,Other,JP,Lake Charles,"Designer, textile",,544,Verified,0,0,2024-11-20,Low,,nan,26-45,0
CUST-308902,Alejandro Le,40,Female,US,East Paulborough,Publishing rights manager,14840.0,1801,Verified,0,0,2021-06-12,Low,gabriel80@example.org,+1-966-361-8445,26-45,0
CUST-278755,Bryan Gray,22,Other,CA,Jacksonhaven,Exercise physiologist,8989.0,2204,Verified,1,0,2020-05-05,High,joshuaevans@example.org,001-251-432-7265,18-25,0
CUST-932878,Victor Romero,52,Male,AU,East Shelbymouth,Make,40567.0,864,Verified,0,0,2024-01-05,Low,jane56@example.net,3423265024,46-65,0
CUST-438680,Jeffrey Smith,65,Other,CA,North Philipside,"Education officer, museum",34722.0,2411,Expired,0,0,2019-10-11,Low,maddoxmary@example.com,nan,46-65,0
CUST-779352,Cassandra Stanley,30,Male,NL,Elizabethborough,Financial controller,20549.0,1255,Verified,0,0,2022-12-10,Low,ethompson@example.com,619.216.5899,26-45,0
CUST-518731,Joseph Bennett,78,Male,US,Lynchton,"Horticulturist, amenity",80229.0,1529,Verified,0,0,2022-03-11,Low,flemingpatricia@example.org,732-204-2801,65+,0
CUST-631586,Calvin Baker,31,Female,CA,Sharonbury,Chartered loss adjuster,10414.0,1104,Rejected,0,0,2023-05-10,Medium,howejacob@example.org,+1-357-513-7887x0483,26-45,1
CUST-649543,John Burns,43,Other,JP,Lisafort,"Teacher, English as a foreign language",7571.0,533,Verified,0,0,2024-12-01,Low,danielthomas@example.net,(911)996-3397x427,26-45,0
CUST-273373,Julia Matthews,76,Male,FR,East Pamela,Intelligence analyst,13570.0,821,Expired,0,0,2024-02-17,Low,karenvaldez@example.com,+1-900-201-5199,65+,0
CUST-682324,Sierra Cooper,65,Male,AU,Matthewfurt,Chiropodist,21334.0,1412,Verified,0,0,2022-07-06,Low,harrisdaniel@example.org,921-721-9234,46-65,0
CUST-900122,Sean Huffman,30,Female,LB,Wadechester,Museum/gallery conservator,26116.0,3126,Expired,0,0,2017-10-26,Medium,vstephens@example.org,222-830-7562x820,26-45,0
CUST-175137,Jack Jones,62,Female,FR,New Sarahfort,Communications engineer,18604.0,2403,Verified,0,0,2019-10-19,Low,nelsondiane@example.com,625-299-7409x769,46-65,0
CUST-888198,Felicia Cook,68,Male,FR,Rivaschester,Operational researcher,28182.0,566,Verified,0,0,2024-10-29,Low,jtaylor@example.com,222-460-6505,65+,0
CUST-505605,Maria Sullivan,79,Male,US,Collinsfurt,Training and development officer,9172.0,1728,Verified,0,0,2021-08-24,Low,danny66@example.net,001-422-506-7536x4839,65+,0
CUST-524121,Kayla Murray,19,Male,GB,North Lee,Estate manager/land agent,60514.0,2354,Verified,0,0,2019-12-07,Low,burnsjoseph@example.org,001-805-898-9418x034,18-25,0
CUST-221591,Jason Guzman,75,Other,CA,Marioburgh,"Engineer, structural",20795.0,1940,Pending,0,0,2021-01-24,Medium,fmorales@example.com,916-571-7937x35308,65+,1
CUST-807494,Charles Pierce,28,Male,IR,Gabrielleville,"Therapist, nutritional",48151.0,2899,Verified,0,0,2018-06-10,High,karen23@example.net,+1-725-705-6402x86142,26-45,0
CUST-613405,Mark Dunlap,76,Female,NG,Millertown,Cartographer,27998.0,2455,Verified,0,0,2019-08-28,Medium,mlozano@example.org,nan,65+,0
CUST-537319,Timothy Mueller,20,Female,GB,Port Crystalside,Learning mentor,30324.0,2605,Verified,0,0,2019-03-31,Medium,charlesparker@example.org,966-627-6933,18-25,0
CUST-862091,Joyce Allen,36,Other,AU,Davidborough,Civil Service fast streamer,32821.0,1126,Verified,0,0,2023-04-18,Medium,robertthompson@example.net,(804)787-2679,26-45,0
CUST-738953,Matthew Ferrell,30,Female,AU,North Angela,Speech and language therapist,30133.0,2972,Verified,0,0,2018-03-29,Low,phall@example.org,339.835.4524,26-45,0
CUST-878761,Anne Young,28,Female,CH,Griffithton,"Chemist, analytical",34541.0,3251,Verified,0,0,2017-06-23,Medium,christopher31@example.com,(931)952-9955x86986,26-45,0
CUST-701186,Jennifer Marshall,78,Male,SG,East Julie,Higher education lecturer,55848.0,1790,Verified,0,0,2021-06-23,Medium,pamelahoward@example.org,781-369-8820,65+,0
CUST-385925,Casey Beck,18,Female,US,New Drew,"Teacher, English as a foreign language",25274.0,3204,Verified,0,0,2017-08-09,Medium,joshua78@example.org,326.562.1783x677,18-25,0
CUST-843449,Jonathan Holt,59,Male,PK,Gibsonview,Hospital doctor,36181.0,1179,Pending,0,0,2023-02-24,High,cathywalker@example.org,226.896.2350x2022,46-65,1
CUST-113177,Mary Jordan,61,Female,GB,Morganshire,Site engineer,20685.0,3370,Verified,0,0,2017-02-24,Low,eschmidt@example.net,+1-897-291-3379x5331,46-65,0
CUST-792792,Douglas Sandoval,28,Other,AU,New Laura,Medical secretary,60360.0,1415,Verified,0,0,2022-07-03,Low,mosleyjames@example.org,8037935302,26-45,0
CUST-755216,Michael Snyder,39,Other,GB,North Derek,"Administrator, arts",13718.0,1768,Verified,0,0,2021-07-15,Low,ttapia@example.com,633.513.4848,26-45,0
CUST-238094,David Walker,66,Other,CH,Lake Kristin,Archaeologist,77703.0,506,Verified,0,0,2024-12-28,Medium,shepardcaitlin@example.net,600-426-9528x0900,65+,0
CUST-520601,Aaron Klein,70,Female,JP,West Dianeshire,Chief Executive Officer,21415.0,1713,Expired,0,0,2021-09-08,Low,kstewart@example.com,309.350.3540x10070,65+,0
CUST-626704,Carlos Gomez,68,Male,NL,Danielberg,Town planner,8090.0,2027,Pending,0,0,2020-10-29,Medium,kimberlymendoza@example.org,001-574-455-5099x465,65+,1
CUST-450281,Michael Watson,77,Other,EG,Welchport,Office manager,24092.0,403,Verified,0,0,2025-04-10,Medium,mcdanielandrew@example.org,nan,65+,0
CUST-627812,Robert Jones,28,Other,DE,West Isabel,Production manager,13674.0,1675,Expired,0,0,2021-10-16,Medium,karen59@example.org,362-232-1054x4208,26-45,0
CUST-730553,Keith Moore,67,Other,AU,South Jennifer,Accommodation manager,39673.0,791,Expired,0,0,2024-03-18,Low,fergusonanthony@example.com,(920)807-9074x67074,65+,0
CUST-407213,Roberta Jackson,26,Male,US,Smithstad,Lobbyist,,1889,Verified,0,0,2021-03-16,Low,,nan,26-45,0
CUST-733347,Matthew Turner,60,Male,US,Hallton,Medical physicist,16117.0,2958,Rejected,0,0,2018-04-12,Low,mathewsmarcus@example.net,914-400-8505x275,46-65,1
CUST-537350,Scott Rice,51,Other,DE,Kristyfurt,"Engineer, broadcasting (operations)",5868.0,2932,Pending,0,0,2018-05-08,Medium,anthony51@example.org,(400)515-5706x8568,46-65,1
CUST-968543,Mr. Franklin Adams MD,23,Female,CA,Danielleshire,Paediatric nurse,16048.0,2096,Verified,0,0,2020-08-21,Low,paulwebb@example.com,988-720-0445x4639,18-25,0
CUST-217213,Tiffany Jackson,39,Female,CA,Benjaminfort,Visual merchandiser,4037.0,1392,Verified,0,0,2022-07-26,Low,xmoran@example.net,(359)538-9447x3196,26-45,0
CUST-615455,Valerie Hurst MD,49,Female,GB,Johnchester,Actor,7268.0,2823,Verified,0,0,2018-08-25,Medium,gnovak@example.org,592-579-3254x4066,46-65,0
CUST-127200,Maria Alvarez,46,Female,DE,West Sarah,"Nurse, mental health",37507.0,2924,Verified,0,0,2018-05-16,Low,gregory70@example.net,001-477-650-0279x398,46-65,0
CUST-828846,Daniel Garcia,34,Male,FR,Valeriemouth,Chief of Staff,38179.0,3520,Verified,0,0,2016-09-27,Low,chapmancarol@example.net,3302807014,26-45,0
CUST-633296,Timothy Maynard,84,Female,AU,New Jenna,Farm manager,29667.0,698,Rejected,0,0,2024-06-19,Medium,kaylasawyer@example.com,574.973.7535x7679,65+,1
CUST-277336,Sara Brown,85,Female,EG,East April,Occupational hygienist,11193.0,1556,Verified,0,0,2022-02-12,Medium,kimberly12@example.net,6934236405,65+,0
CUST-225400,Katherine Benitez,43,Female,AU,East Jefferybury,Radio broadcast assistant,21302.0,2333,Expired,0,0,2019-12-28,Medium,tuckersean@example.org,(519)613-2873x099,26-45,0
CUST-756830,Gavin Dodson,30,Female,AU,Rochafurt,Probation officer,21970.0,1112,Verified,0,0,2023-05-02,Low,kellygarcia@example.org,001-244-859-1607,26-45,0
CUST-368511,Robert Long,41,Other,CH,New Pamelamouth,Catering manager,9790.0,3513,Verified,0,0,2016-10-04,Low,mmatthews@example.com,648.249.7715,26-45,0
CUST-868959,Kristen Gardner,26,Male,DE,Fosterport,Trade union research officer,63093.0,250,Verified,0,0,2025-09-10,Low,fpowell@example.com,9676636974,26-45,0
CUST-764698,LINDSEY SCHNEIDER,27,Male,AU,New Johntown,"Scientist, audiological",40706.0,1811,Verified,0,0,2021-06-02,Low,calvin18@example.net,+1-994-409-4286x41496,26-45,0
CUST-216941,Melissa Cochran,74,Other,UA,Andrewberg,Video editor,18869.0,3301,Verified,0,0,2017-05-04,Medium,bryan20@example.org,(564)436-6240x771,65+,0
CUST-631935,Kelsey Higgins,79,Other,GB,Port Tiffany,Futures trader,22444.0,2644,Verified,0,0,2019-02-20,Low,jwilson@example.com,+1-871-414-6790,65+,0
CUST-893365,Heidi Phelps,41,Female,IR,South Christinastad,Civil Service fast streamer,25485.0,2088,Verified,0,0,2020-08-29,Medium,tina95@example.net,001-940-739-0484x293,26-45,0
CUST-820328,Bradley Boyle,41,Male,SG,Michaeltown,"Restaurant manager, fast food",5275.0,3125,Verified,0,0,2017-10-27,Medium,clarkmiranda@example.com,612-869-5028x7035,26-45,0
CUST-804524,Jonathan Castillo,37,Female,SA,Hancockborough,Contractor,18526.0,3140,Verified,0,0,2017-10-12,Medium,barrycatherine@example.org,(428)463-0325x32285,26-45,0
CUST-537160,Thomas Williams,52,Male,CH,Wilkinsonfort,Minerals surveyor,13665.0,1934,Expired,0,0,2021-01-30,Low,omunoz@example.net,001-541-493-0121x11686,46-65,0
CUST-545957,Richard Nixon,68,Female,IR,Melissatown,"Librarian, public",10925.0,1656,Verified,0,0,2021-11-04,Medium,justinrobinson@example.org,001-881-962-0490x71242,65+,0
CUST-318742,Curtis Garcia,50,Female,SG,Tarafurt,Radiation protection practitioner,18092.0,97,Verified,0,0,2026-02-10,Medium,joneskevin@example.org,(355)692-7189x039,46-65,0
CUST-387271,Jon Jackson,31,Male,US,Evanshaven,Surgeon,77526.0,1334,Pending,0,0,2022-09-22,Medium,davidsondavid@example.net,(856)418-0690,26-45,1
CUST-361982,Molly Conley,53,Other,DE,Williamsonmouth,Furniture designer,34495.0,243,Verified,0,0,2025-09-17,Low,ajohnston@example.net,263-956-5710,46-65,0
CUST-177582,George Lawrence,59,Other,CA,South Richardmouth,Adult guidance worker,14767.0,622,Expired,0,0,2024-09-03,Medium,kellymayer@example.org,455.962.7818x567,46-65,0
CUST-373383,Adam Cobb,85,Female,JP,North Reginaburgh,Sales promotion account executive,32886.0,576,Pending,0,0,2024-10-19,High,kramermatthew@example.org,(544)870-2160x27592,65+,1
